"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"The Bridge Academy District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","0.0"
"The Bridge Academy District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","12.5"
"The Bridge Academy District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"The Bridge Academy District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","9.3"
"The Bridge Academy District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","8.5"
"The Bridge Academy District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","12.7"
"The Bridge Academy District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","17.3"
"The Bridge Academy District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","18.9"
"The Bridge Academy District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.3"
"The Bridge Academy District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","18.4"
"The Bridge Academy District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","20.2"
"The Bridge Academy District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.4"
"The Bridge Academy District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","10.5"
"The Gilbert School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","23.3"
"The Gilbert School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","8.2"
"The Gilbert School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","21.3"
"The Gilbert School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","25.0"
"The Gilbert School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"The Gilbert School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","23.7"
"The Gilbert School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.3"
"The Gilbert School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","11.3"
"The Gilbert School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","29.7"
"The Gilbert School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","36.4"
"The Gilbert School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","17.9"
"The Gilbert School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","8.9"
"The Gilbert School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"The Gilbert School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"The Gilbert School District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","7.1"
"The Gilbert School District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"The Gilbert School District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","2.5"
"The Gilbert School District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","23.7"
"The Gilbert School District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.3"
"The Gilbert School District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","7.1"
"The Gilbert School District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","32.0"
"The Gilbert School District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.3"
"The Gilbert School District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","13.1"
"Thomaston School District","900575730","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","12.9"
"Thomaston School District","900575730","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.0"
"Thomaston School District","900575730","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Thomaston School District","900575730","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","13.6"
"Thomaston School District","900575730","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.2"
"Thomaston School District","900575730","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Thomaston School District","900575730","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","6.8"
"Thomaston School District","900575730","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.1"
"Thomaston School District","900575730","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","14.0"
"Thomaston School District","900575730","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.4"
"Thomaston School District","900575730","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","18.4"
"Thomaston School District","900575730","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.7"
"Thomaston School District","900575730","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Thomaston School District","900575730","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","18.5"
"Thomaston School District","900575730","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","10.2"
"Thomaston School District","900575730","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.0"
"Thomaston School District","900575730","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","2.8"
"Thomaston School District","900575730","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","12.8"
"Thomaston School District","900575730","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","10.2"
"Thompson School District","901575870","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.4"
"Thompson School District","901575870","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","12.9"
"Thompson School District","901575870","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","11.2"
"Thompson School District","901575870","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.9"
"Thompson School District","901575870","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.7"
"Thompson School District","901575870","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","8.2"
"Thompson School District","901575870","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Thompson School District","901575870","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","10.1"
"Thompson School District","901575870","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.2"
"Thompson School District","901575870","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","9.9"
"Thompson School District","901575870","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","7.5"
"Thompson School District","901575870","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","11.3"
"Thompson School District","901575870","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.5"
"Thompson School District","901575870","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","7.2"
"Thompson School District","901575870","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","15.0"
"Thompson School District","901575870","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","17.8"
"Thompson School District","901575870","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","6.7"
"Thompson School District","901575870","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","18.4"
"Thompson School District","901575870","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","26.8"
"Thompson School District","901575870","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","17.9"
"Thompson School District","901575870","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","10.9"
"Tolland School District","901376290","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","18.4"
"Tolland School District","901376290","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.3"
"Tolland School District","901376290","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","19.0"
"Tolland School District","901376290","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Tolland School District","901376290","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","7.9"
"Tolland School District","901376290","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.8"
"Tolland School District","901376290","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.0"
"Tolland School District","901376290","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","10.0"
"Tolland School District","901376290","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.2"
"Tolland School District","901376290","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Tolland School District","901376290","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","16.2"
"Tolland School District","901376290","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.3"
"Tolland School District","901376290","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.0"
"Tolland School District","901376290","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Tolland School District","901376290","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","11.6"
"Tolland School District","901376290","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.7"
"Tolland School District","901376290","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Tolland School District","901376290","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","13.5"
"Tolland School District","901376290","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Tolland School District","901376290","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","3.0"
"Tolland School District","901376290","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","14.0"
"Tolland School District","901376290","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.4"
"Tolland School District","901376290","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Torrington School District","900576570","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","21.5"
"Torrington School District","900576570","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.6"
"Torrington School District","900576570","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","9.4"
"Torrington School District","900576570","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","20.5"
"Torrington School District","900576570","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.9"
"Torrington School District","900576570","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"Torrington School District","900576570","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","19.8"
"Torrington School District","900576570","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.4"
"Torrington School District","900576570","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"Torrington School District","900576570","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","15.0"
"Torrington School District","900576570","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.2"
"Torrington School District","900576570","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","7.4"
"Torrington School District","900576570","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","13.4"
"Torrington School District","900576570","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.6"
"Torrington School District","900576570","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","6.7"
"Torrington School District","900576570","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","16.6"
"Torrington School District","900576570","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.9"
"Torrington School District","900576570","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","8.9"
"Torrington School District","900576570","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","18.6"
"Torrington School District","900576570","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.1"
"Torrington School District","900576570","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","7.9"
"Torrington School District","900576570","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","15.9"
"Torrington School District","900576570","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.0"
"Torrington School District","900576570","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","5.3"
"Torrington School District","900576570","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","19.2"
"Torrington School District","900576570","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.4"
"Torrington School District","900576570","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","8.2"
"Trailblazers Academy District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","6.5"
"Trailblazers Academy District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","0.0"
"Trailblazers Academy District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","66.1"
"Trailblazers Academy District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","19.7"
"Trailblazers Academy District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","14.2"
"Trailblazers Academy District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Trailblazers Academy District","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Trailblazers Academy District","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Trumbull School District","900177200","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","16.0"
"Trumbull School District","900177200","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.8"
"Trumbull School District","900177200","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.6"
"Trumbull School District","900177200","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","10.9"
"Trumbull School District","900177200","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.4"
"Trumbull School District","900177200","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.7"
"Trumbull School District","900177200","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","7.0"
"Trumbull School District","900177200","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trumbull School District","900177200","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","1.9"
"Trumbull School District","900177200","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","12.1"
"Trumbull School District","900177200","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","3.5"
"Trumbull School District","900177200","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.9"
"Trumbull School District","900177200","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","14.2"
"Trumbull School District","900177200","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.4"
"Trumbull School District","900177200","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Trumbull School District","900177200","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","11.1"
"Trumbull School District","900177200","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.2"
"Trumbull School District","900177200","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Trumbull School District","900177200","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","9.6"
"Trumbull School District","900177200","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.0"
"Trumbull School District","900177200","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Trumbull School District","900177200","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","10.3"
"Trumbull School District","900177200","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.9"
"Trumbull School District","900177200","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","3.6"
"Trumbull School District","900177200","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Trumbull School District","900177200","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Trumbull School District","900177200","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Unified School District #1","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","46.8"
"Unified School District #1","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","43.0"
"Unified School District #1","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","21.9"
"Unified School District #1","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","31.8"
"Unified School District #1","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","34.3"
"Unified School District #1","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","32.1"
"Unified School District #1","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","30.1"
"Unified School District #1","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","8.7"
"Unified School District #1","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","14.0"
"Unified School District #1","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","19.3"
"Unified School District #2","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","53.1"
"Unified School District #2","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","9.7"
"Unified School District #2","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Unified School District #2","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","3.4"
"Unified School District #2","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Unified School District #2","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","7.3"
"Unified School District #2","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Unified School District #2","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","11.4"
"Unified School District #2","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Unified School District #2","","2017-2018","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2017-2018","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2018-2019","Eligible For Free Lunch","Chronically Absent Students","Percent","21.8"
"Unified School District #2","","2018-2019","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2018-2019","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2019-2020","Eligible For Free Lunch","Chronically Absent Students","Percent","14.5"
"Unified School District #2","","2019-2020","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2019-2020","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","0.0"
"Union School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","0.0"
"Union School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2016-2017","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2016-2017","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Union School District","","2016-2017","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Union School District","","2017-2018","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
