"District","FIPS","Year","Free/Reduced Price Meal Eligibility","Variable","Measure Type","Value"
"Sharon School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Sharon School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Sharon School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sharon School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Sharon School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Sharon School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sharon School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Shelton School District","900168170","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","18.0"
"Shelton School District","900168170","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.3"
"Shelton School District","900168170","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","5.4"
"Shelton School District","900168170","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","26.1"
"Shelton School District","900168170","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.7"
"Shelton School District","900168170","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","10.5"
"Shelton School District","900168170","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","23.5"
"Shelton School District","900168170","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","16.2"
"Shelton School District","900168170","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","9.5"
"Shelton School District","900168170","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","23.5"
"Shelton School District","900168170","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","21.5"
"Shelton School District","900168170","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","8.9"
"Shelton School District","900168170","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","24.6"
"Shelton School District","900168170","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","18.9"
"Shelton School District","900168170","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","10.7"
"Sherman School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Sherman School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Sherman School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Sherman School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Sherman School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Sherman School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Sherman School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Sherman School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Sherman School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","6.5"
"Sherman School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Sherman School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sherman School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","6.6"
"Sherman School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Sherman School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sherman School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.1"
"Side By Side Charter School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","9.6"
"Side By Side Charter School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Side By Side Charter School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","6.4"
"Side By Side Charter School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Side By Side Charter School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Side By Side Charter School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","7.2"
"Side By Side Charter School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","7.1"
"Side By Side Charter School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Side By Side Charter School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.9"
"Side By Side Charter School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","11.1"
"Side By Side Charter School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Side By Side Charter School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","10.4"
"Side By Side Charter School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Side By Side Charter School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Side By Side Charter School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.6"
"Simsbury School District","900368940","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","11.8"
"Simsbury School District","900368940","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.2"
"Simsbury School District","900368940","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.2"
"Simsbury School District","900368940","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","21.8"
"Simsbury School District","900368940","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.0"
"Simsbury School District","900368940","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.2"
"Simsbury School District","900368940","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","19.1"
"Simsbury School District","900368940","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Simsbury School District","900368940","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.2"
"Simsbury School District","900368940","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","15.7"
"Simsbury School District","900368940","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.0"
"Simsbury School District","900368940","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.3"
"Simsbury School District","900368940","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","13.6"
"Simsbury School District","900368940","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Simsbury School District","900368940","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Somers School District","901369220","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","23.9"
"Somers School District","901369220","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","40.9"
"Somers School District","901369220","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","13.4"
"Somers School District","901369220","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","47.4"
"Somers School District","901369220","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","34.3"
"Somers School District","901369220","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","11.5"
"Somers School District","901369220","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","29.7"
"Somers School District","901369220","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","24.3"
"Somers School District","901369220","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","8.4"
"Somers School District","901369220","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","26.1"
"Somers School District","901369220","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Somers School District","901369220","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","10.8"
"Somers School District","901369220","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","21.6"
"Somers School District","901369220","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Somers School District","901369220","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","10.1"
"Southington School District","900370550","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","22.9"
"Southington School District","900370550","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.0"
"Southington School District","900370550","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Southington School District","900370550","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","19.9"
"Southington School District","900370550","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.6"
"Southington School District","900370550","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.9"
"Southington School District","900370550","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","22.4"
"Southington School District","900370550","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.3"
"Southington School District","900370550","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","4.2"
"Southington School District","900370550","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","19.2"
"Southington School District","900370550","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.1"
"Southington School District","900370550","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Southington School District","900370550","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","18.5"
"Southington School District","900370550","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.8"
"Southington School District","900370550","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.4"
"South Windsor School District","900371390","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","30.6"
"South Windsor School District","900371390","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.6"
"South Windsor School District","900371390","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","13.1"
"South Windsor School District","900371390","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","13.3"
"South Windsor School District","900371390","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.4"
"South Windsor School District","900371390","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.1"
"South Windsor School District","900371390","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","7.7"
"South Windsor School District","900371390","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","5.5"
"South Windsor School District","900371390","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.1"
"South Windsor School District","900371390","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","12.3"
"South Windsor School District","900371390","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"South Windsor School District","900371390","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","2.8"
"South Windsor School District","900371390","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","10.7"
"South Windsor School District","900371390","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","6.2"
"South Windsor School District","900371390","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.1"
"Sprague School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","12.0"
"Sprague School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sprague School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Sprague School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","11.1"
"Sprague School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sprague School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","6.9"
"Sprague School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","9.5"
"Sprague School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","18.8"
"Sprague School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.3"
"Sprague School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","18.5"
"Sprague School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sprague School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.1"
"Sprague School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","13.1"
"Sprague School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Sprague School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","5.0"
"Stafford School District","901372090","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","17.4"
"Stafford School District","901372090","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.4"
"Stafford School District","901372090","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.4"
"Stafford School District","901372090","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","13.0"
"Stafford School District","901372090","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Stafford School District","901372090","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","5.5"
"Stafford School District","901372090","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","14.7"
"Stafford School District","901372090","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.2"
"Stafford School District","901372090","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.2"
"Stafford School District","901372090","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","16.9"
"Stafford School District","901372090","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","13.5"
"Stafford School District","901372090","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Stafford School District","901372090","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","14.7"
"Stafford School District","901372090","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.2"
"Stafford School District","901372090","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Stamford Academy District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","97.1"
"Stamford Academy District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","87.8"
"Stamford Academy District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","99.3"
"Stamford Academy District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Charter School for Excellence District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","10.3"
"Stamford Charter School for Excellence District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Stamford Charter School for Excellence District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"Stamford School District","900173070","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","12.6"
"Stamford School District","900173070","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.0"
"Stamford School District","900173070","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","7.8"
"Stamford School District","900173070","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","18.9"
"Stamford School District","900173070","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.6"
"Stamford School District","900173070","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","11.5"
"Stamford School District","900173070","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","13.3"
"Stamford School District","900173070","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.1"
"Stamford School District","900173070","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.6"
"Stamford School District","900173070","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","17.8"
"Stamford School District","900173070","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.5"
"Stamford School District","900173070","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","10.5"
"Stamford School District","900173070","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.2"
"Stamford School District","900173070","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.3"
"Stamford School District","900173070","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","8.6"
"Sterling School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","16.9"
"Sterling School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sterling School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.2"
"Sterling School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","9.3"
"Sterling School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sterling School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","3.6"
"Sterling School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","12.4"
"Sterling School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sterling School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","3.8"
"Sterling School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","14.1"
"Sterling School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sterling School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","3.5"
"Sterling School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","19.0"
"Sterling School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Sterling School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.4"
"Stonington School District","901173770","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","26.7"
"Stonington School District","901173770","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","21.1"
"Stonington School District","901173770","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","14.7"
"Stonington School District","901173770","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","14.6"
"Stonington School District","901173770","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.7"
"Stonington School District","901173770","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.7"
"Stonington School District","901173770","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","20.6"
"Stonington School District","901173770","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","15.0"
"Stonington School District","901173770","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","6.1"
"Stonington School District","901173770","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","19.0"
"Stonington School District","901173770","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","18.7"
"Stonington School District","901173770","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","5.8"
"Stonington School District","901173770","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","15.7"
"Stonington School District","901173770","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","12.5"
"Stonington School District","901173770","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.1"
"Stratford School District","900174190","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","15.5"
"Stratford School District","900174190","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","7.8"
"Stratford School District","900174190","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","6.6"
"Stratford School District","900174190","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","18.3"
"Stratford School District","900174190","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.8"
"Stratford School District","900174190","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","9.7"
"Stratford School District","900174190","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","19.0"
"Stratford School District","900174190","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.4"
"Stratford School District","900174190","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","7.3"
"Stratford School District","900174190","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","16.6"
"Stratford School District","900174190","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","8.3"
"Stratford School District","900174190","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","6.6"
"Stratford School District","900174190","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","18.5"
"Stratford School District","900174190","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","10.2"
"Stratford School District","900174190","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","8.2"
"Suffield School District","900374540","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","19.2"
"Suffield School District","900374540","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","19.8"
"Suffield School District","900374540","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","6.3"
"Suffield School District","900374540","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","16.4"
"Suffield School District","900374540","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Suffield School District","900374540","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","4.7"
"Suffield School District","900374540","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","17.8"
"Suffield School District","900374540","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Suffield School District","900374540","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","5.8"
"Suffield School District","900374540","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","3.0"
"Suffield School District","900374540","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"Suffield School District","900374540","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","1.1"
"Suffield School District","900374540","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","21.4"
"Suffield School District","900374540","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"Suffield School District","900374540","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","4.3"
"The Bridge Academy District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","6.5"
"The Bridge Academy District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"The Bridge Academy District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","8.3"
"The Bridge Academy District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","0.0"
"The Bridge Academy District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","12.5"
"The Bridge Academy District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"The Bridge Academy District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","9.3"
"The Bridge Academy District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","8.5"
"The Bridge Academy District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","23.3"
"The Gilbert School District","","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","8.2"
"The Gilbert School District","","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","21.3"
"The Gilbert School District","","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","25.0"
"The Gilbert School District","","2012-2013","Not Eligible For Lunch","Chronically Absent Students","Percent","10.0"
"The Gilbert School District","","2013-2014","Eligible For Free Lunch","Chronically Absent Students","Percent","23.7"
"The Gilbert School District","","2013-2014","Eligible For Reduced Lunch","Chronically Absent Students","Percent","14.3"
"The Gilbert School District","","2013-2014","Not Eligible For Lunch","Chronically Absent Students","Percent","11.3"
"The Gilbert School District","","2014-2015","Eligible For Free Lunch","Chronically Absent Students","Percent","29.7"
"The Gilbert School District","","2014-2015","Eligible For Reduced Lunch","Chronically Absent Students","Percent","36.4"
"The Gilbert School District","","2014-2015","Not Eligible For Lunch","Chronically Absent Students","Percent","17.9"
"The Gilbert School District","","2015-2016","Eligible For Free Lunch","Chronically Absent Students","Percent","8.9"
"The Gilbert School District","","2015-2016","Eligible For Reduced Lunch","Chronically Absent Students","Percent","0.0"
"The Gilbert School District","","2015-2016","Not Eligible For Lunch","Chronically Absent Students","Percent","3.4"
"Thomaston School District","900575730","2011-2012","Eligible For Free Lunch","Chronically Absent Students","Percent","12.9"
"Thomaston School District","900575730","2011-2012","Eligible For Reduced Lunch","Chronically Absent Students","Percent","11.0"
"Thomaston School District","900575730","2011-2012","Not Eligible For Lunch","Chronically Absent Students","Percent","4.8"
"Thomaston School District","900575730","2012-2013","Eligible For Free Lunch","Chronically Absent Students","Percent","13.6"
"Thomaston School District","900575730","2012-2013","Eligible For Reduced Lunch","Chronically Absent Students","Percent","9.2"
